Grant,Kentucky,2021
Grant,Louisiana,1381
Grant,Minnesota,391
Grant,Nebraska,49
Grant,New Mexico,1852
Grant,North Dakota,106
Grant,Oklahoma,306
Grant,Oregon,424
Grant,South Dakota,499
Grant,Washington,7153
Grant,West Virginia,672
Grant,Wisconsin,5034
Granville,North Carolina,3732
Gratiot,Michigan,3444
Graves,Kentucky,2577
Gray,Kansas,515
Gray,Texas,1446
Grays Harbor,Washington,4871
Grayson,Kentucky,1863
Grayson,Texas,8881
Grayson,Virginia,690
Greeley,Kansas,80
Greeley,Nebraska,164
Green,Kentucky,606
Green,Wisconsin,2438
Green Lake,Wisconsin,1265
Greenbrier,West Virginia,2166
Greene,Alabama,695
Greene,Arkansas,2799
Greene,Georgia,819
Greene,Illinois,971
Greene,Indiana,2187
Greene,Iowa,602
Greene,Mississippi,666
Greene,Missouri,19472
Greene,New York,3541
Greene,North Carolina,1036
Greene,Ohio,12160
Greene,Pennsylvania,2726
Greene,Tennessee,4392
Greene,Virginia,1020
Greenlee,Arizona,638
Greensville,Virginia,43
Greenup,Kentucky,2217
Greenville,South Carolina,32635
Greenwood,Kansas,391
Greenwood,South Carolina,5481
Greer,Oklahoma,330
Gregg,Texas,10635
Gregory,South Dakota,266
Grenada,Mississippi,1674
Griggs,North Dakota,121
Grimes,Texas,1868
Grundy,Illinois,3617
Grundy,Iowa,754
Grundy,Missouri,699
Grundy,Tennessee,889
Guadalupe,New Mexico,297
Guadalupe,Texas,8915
Guernsey,Ohio,2797
Guilford,North Carolina,39413
Gulf,Florida,759
Gunnison,Colorado,1115
Guthrie,Iowa,713
Gwinnett,Georgia,63563
Haakon,South Dakota,114
Habersham,Georgia,2897
Hale,Alabama,1527
Hale,Texas,2902
Halifax,North Carolina,4075
Halifax,Virginia,2256
Hall,Georgia,13181
Hall,Nebraska,4041
Hall,Texas,246
Hamblen,Tennessee,4247
Hamilton,Florida,1034
Hamilton,Illinois,539
Hamilton,Indiana,15645
Hamilton,Iowa,948
Hamilton,Kansas,182
Hamilton,Nebraska,633
Hamilton,New York,171
Hamilton,Ohio,58329
Hamilton,Tennessee,23022
Hamilton,Texas,569
Hamlin,South Dakota,418
Hampden,Massachusetts,36904
Hampshire,Massachusetts,17110
Hampshire,West Virginia,1497
Hampton,South Carolina,1836
Hampton (city),Virginia,10554
Hancock,Georgia,640
Hancock,Illinois,1285
Hancock,Indiana,5069
Hancock,Iowa,640
Hancock,Kentucky,677
Hancock,Maine,3179
Hancock,Mississippi,2714
Hancock,Ohio,5087
Hancock,Tennessee,337
Hancock,West Virginia,1904
Hand,South Dakota,164
Hanover,Virginia,9612
Hansford,Texas,460
Hanson,South Dakota,195
Haralson,Georgia,2020
Hardee,Florida,2196
Hardeman,Tennessee,1769
Hardeman,Texas,266
Hardin,Illinois,226
Hardin,Iowa,1462
Hardin,Kentucky,8098
Hardin,Ohio,2884
Hardin,Tennessee,1536
Hardin,Texas,3815
Harding,New Mexico,30
Harding,South Dakota,103
Hardy,West Virginia,797
Harford,Maryland,17318
Harlan,Kentucky,1984
Harlan,Nebraska,178
Harmon,Oklahoma,204
Harnett,North Carolina,6002
Harney,Oregon,527
Harper,Kansas,365
Harper,Oklahoma,251
Harris,Georgia,1825
Harris,Texas,312943
Harrison,Indiana,2695
Harrison,Iowa,1061
Harrison,Kentucky,1308
Harrison,Mississippi,14065
Harrison,Missouri,508
Harrison,Ohio,1025
Harrison,Texas,3811
Harrison,West Virginia,4692
Harrisonburg (city),Virginia,7069
Hart,Georgia,1142
Hart,Kentucky,1190
Hartford,Connecticut,60533
Hartley,Texas,99
Harvey,Kansas,2657
Haskell,Kansas,360
Haskell,Oklahoma,918
Haskell,Texas,352
Hawkins,Tennessee,3424
Hayes,Nebraska,38
Hays,Texas,15069
Haywood,North Carolina,3430
Haywood,Tennessee,1264
Heard,Georgia,754
Hemphill,Texas,262
Hempstead,Arkansas,1431
Henderson,Illinois,414
Henderson,Kentucky,2775
Henderson,North Carolina,5401
Henderson,Tennessee,1656
Henderson,Texas,5622
Hendricks,Indiana,9229
Hendry,Florida,3405
Hennepin,Minnesota,73159
Henrico,Virginia,15089
Henry,Alabama,1150
Henry,Georgia,18054
Henry,Illinois,3521
Henry,Indiana,3396
Henry,Iowa,1432
Henry,Kentucky,1201
Henry,Missouri,1432
Henry,Ohio,1973
Henry,Tennessee,1898
Henry,Virginia,2343
Herkimer,New York,4769
Hernando,Florida,7226
Hertford,North Carolina,1925
Hettinger,North Dakota,142
Hickman,Kentucky,225
Hickman,Tennessee,1755
Hickory,Missouri,413
Hidalgo,New Mexico,384
Hidalgo,Texas,69478
Highland,Ohio,2912
Highland,Virginia,108
Highlands,Florida,5365
Hill,Montana,1366
Hill,Texas,2308
Hillsborough,Florida,81737
Hillsborough,New Hampshire,27723
Hillsdale,Michigan,3365
Hinds,Mississippi,20865
Hinsdale,Colorado,18
Hitchcock,Nebraska,182
Hocking,Ohio,1922
Hockley,Texas,2033
Hodgeman,Kansas,125
Hoke,North Carolina,2335
Holmes,Florida,1518
Holmes,Mississippi,1965
Holmes,Ohio,2371
Holt,Missouri,255
Holt,Nebraska,683
Hood,Texas,3251
Hood River,Oregon,1558
Hooker,Nebraska,52
Hopewell (city),Virginia,2050
Hopkins,Kentucky,2970
Hopkins,Texas,2447
Horry,South Carolina,16299
Hot Spring,Arkansas,2234
Hot Springs,Wyoming,250
Houghton,Michigan,3555
Houston,Alabama,6535
Houston,Georgia,10081
Houston,Minnesota,1366
Houston,Tennessee,553
Houston,Texas,1591
Howard,Arkansas,1055
Howard,Indiana,5668
Howard,Iowa,727
Howard,Maryland,19024
Howard,Missouri,792
Howard,Nebraska,421
Howard,Texas,2571
Howell,Missouri,2774
Hubbard,Minnesota,1045
Hudson,New Jersey,37526
Hudspeth,Texas,314
Huerfano,Colorado,394
Hughes,Oklahoma,944
Hughes,South Dakota,1063
Humboldt,California,9533
Humboldt,Iowa,644
Humboldt,Nevada,1242
Humphreys,Mississippi,742
Humphreys,Tennessee,1339
Hunt,Texas,5686
Hunterdon,New Jersey,8695
Huntingdon,Pennsylvania,3062
Huntington,Indiana,3163
Huron,Michigan,2038
Huron,Ohio,5174
Hutchinson,South Dakota,478
Hutchinson,Texas,1581
Hyde,North Carolina,242
Hyde,South Dakota,73
Iberia,Louisiana,5574
Iberville,Louisiana,2470
Ida,Iowa,423
Idaho,Idaho,834
Imperial,California,14683
Independence,Arkansas,2372
Indian River,Florida,8014
Indiana,Pennsylvania,8740
Ingham,Michigan,28058
Inyo,California,1140
Ionia,Michigan,4551
Iosco,Michigan,1436
Iowa,Iowa,1139
Iowa,Wisconsin,1354
Iredell,North Carolina,11148
Irion,Texas,125
Iron,Michigan,624
Iron,Missouri,748
Iron,Utah,4569
Iron,Wisconsin,326
Iroquois,Illinois,2118
Irwin,Georgia,532
Isabella,Michigan,8925
Isanti,Minnesota,2371
Island,Washington,4615
Isle of Wight,Virginia,2338
Issaquena,Mississippi,84
Itasca,Minnesota,2860
Itawamba,Mississippi,2456
Izard,Arkansas,764
Jack,Texas,583
Jackson,Alabama,3830
Jackson,Arkansas,918
Jackson,Colorado,67
Jackson,Florida,3222
Jackson,Georgia,5284
Jackson,Illinois,5642
Jackson,Indiana,2908
Jackson,Iowa,1347
Jackson,Kansas,912
Jackson,Kentucky,932
Jackson,Louisiana,1074
Jackson,Michigan,11585
Jackson,Minnesota,589
Jackson,Mississippi,9145
Jackson,Missouri,45025
Jackson,North Carolina,3545
Jackson,Ohio,2156
Jackson,Oklahoma,1974
Jackson,Oregon,13172
Jackson,South Dakota,227
Jackson,Tennessee,505
Jackson,Texas,922
Jackson,West Virginia,1999
Jackson,Wisconsin,1167
James City,Virginia,6950
Jasper,Georgia,958
Jasper,Illinois,568
Jasper,Indiana,2834
Jasper,Iowa,2212
Jasper,Mississippi,1329
Jasper,Missouri,9442
Jasper,South Carolina,1625
Jasper,Texas,2276
Jay,Indiana,1630
Jeff Davis,Georgia,1037
Jeff Davis,Texas,187
Jefferson,Alabama,46469
Jefferson,Arkansas,5996
Jefferson,Colorado,34941
Jefferson,Florida,766
Jefferson,Georgia,1207
Jefferson,Idaho,2109
Jefferson,Illinois,2514
Jefferson,Indiana,2470
Jefferson,Iowa,902
Jefferson,Kansas,1325
Jefferson,Kentucky,49317
Jefferson,Louisiana,27046
Jefferson,Mississippi,867
Jefferson,Missouri,13717
Jefferson,Montana,819
Jefferson,Nebraska,421
Jefferson,New York,7928
Jefferson,Ohio,4951
Jefferson,Oklahoma,435
Jefferson,Oregon,1439
Jefferson,Pennsylvania,3144
Jefferson,Tennessee,3925
Jefferson,Texas,18310
Jefferson,Washington,1286
Jefferson,West Virginia,3906
Jefferson,Wisconsin,5101
Jefferson Davis,Louisiana,2262
Jefferson Davis,Mississippi,781
Jenkins,Georgia,622
Jennings,Indiana,2157
Jerauld,South Dakota,98
Jerome,Idaho,1796
Jersey,Illinois,1896
Jessamine,Kentucky,3612
Jewell,Kansas,140
Jim Hogg,Texas,358
Jim Wells,Texas,3231
Jo Daviess,Illinois,1264
Johnson,Arkansas,1856
Johnson,Georgia,505
Johnson,Illinois,880
Johnson,Indiana,10176
Johnson,Iowa,10681
Johnson,Kansas,34674
Johnson,Kentucky,1572
Johnson,Missouri,4649
Johnson,Nebraska,247
Johnson,Tennessee,1060
Johnson,Texas,11941
Johnson,Wyoming,482
Johnston,North Carolina,9942
Johnston,Oklahoma,820
Jones,Georgia,1181
Jones,Iowa,1239
Jones,Mississippi,4671
Jones,North Carolina,712
Jones,South Dakota,49
Jones,Texas,898
Josephine,Oregon,5216
Juab,Utah,888
Judith Basin,Montana,124
Juneau,Wisconsin,1640
Juniata,Pennsylvania,1513
Kalamazoo,Michigan,19210
Kalkaska,Michigan,840
Kanabec,Minnesota,883
Kanawha,West Virginia,11504
Kandiyohi,Minnesota,3100
Kane,Illinois,37045
Kane,Utah,459
Kankakee,Illinois,8758
Karnes,Texas,987
Kaufman,Texas,7244
Kay,Oklahoma,3558
Kearney,Nebraska,421
Kearny,Kansas,334
Keith,Nebraska,447
Kemper,Mississippi,810
Kendall,Illinois,7075
Kendall,Texas,2393
Kenedy,Texas,20
Kennebec,Maine,8092
Kenosha,Wisconsin,12498
Kent,Delaware,12005
Kent,Maryland,1839
Kent,Michigan,43836
Kent,Rhode Island,10224
Kent,Texas,43
Kenton,Kentucky,9967
Keokuk,Iowa,778
Kern,California,72627
Kerr,Texas,3086
Kershaw,South Carolina,4548
Kewaunee,Wisconsin,1349
Keweenaw,Michigan,94
Keya Paha,Nebraska,57
Kidder,North Dakota,146
Kimball,Nebraska,243
Kimble,Texas,247
King,Texas,22
King,Washington,118142
King George,Virginia,1595
King William,Virginia,1041
King and Queen,Virginia,423
Kingfisher,Oklahoma,1160
Kingman,Kansas,482
Kings,California,11240
Kings,New York,170684
Kingsbury,South Dakota,365
Kinney,Texas,230
Kiowa,Colorado,93
Kiowa,Kansas,254
Kiowa,Oklahoma,639
Kit Carson,Colorado,520
Kitsap,Washington,17237
Kittitas,Washington,3865
Kittson,Minnesota,259
Klamath,Oregon,4514
Kleberg,Texas,3053
Klickitat,Washington,1238
Knott,Kentucky,1033
Knox,Illinois,3570
Knox,Indiana,3499
Knox,Kentucky,1961
Knox,Maine,2127
Knox,Missouri,282
Knox,Nebraska,545
Knox,Ohio,5034
Knox,Tennessee,28018
Knox,Texas,230
Koochiching,Minnesota,886
Kootenai,Idaho,10027
Kosciusko,Indiana,5326
Kossuth,Iowa,964
La Crosse,Wisconsin,9468
La Paz,Arizona,1037
La Plata,Colorado,3768
La Salle,Illinois,7276
La Salle,Louisiana,978
La Salle,Texas,503
LaGrange,Indiana,2960
LaMoure,North Dakota,252
LaPorte,Indiana,7290
Labette,Kansas,1574
Lac qui Parle,Minnesota,381
Lackawanna,Pennsylvania,14433
Laclede,Missouri,2412
Lafayette,Arkansas,573
Lafayette,Florida,446
Lafayette,Louisiana,16692
Lafayette,Mississippi,5042
Lafayette,Missouri,2477
Lafayette,Wisconsin,1128
Lafourche,Louisiana,6826
Lake,California,4177
Lake,Colorado,483
Lake,Florida,17612
Lake,Illinois,58479
Lake,Indiana,36678
Lake,Michigan,543
Lake,Minnesota,606
Lake,Montana,1887
Lake,Ohio,14640
Lake,Oregon,477
Lake,South Dakota,917
Lake,Tennessee,435
Lake of the Woods,Minnesota,238
Lamar,Alabama,929
Lamar,Georgia,1871
Lamar,Mississippi,2298
Lamar,Texas,3621
Lamb,Texas,1100
Lamoille,Vermont,1858
Lampasas,Texas,1519
Lancaster,Nebraska,21105
Lancaster,Pennsylvania,38023
Lancaster,South Carolina,4285
Lancaster,Virginia,599
Lander,Nevada,460
Lane,Kansas,109
Lane,Oregon,25526
Langlade,Wisconsin,1260
Lanier,Georgia,529
Lapeer,Michigan,6588
Laramie,Wyoming,5956
Larimer,Colorado,22581
Larue,Kentucky,930
Las Animas,Colorado,1068
Lassen,California,2110
Latah,Idaho,4018
Latimer,Oklahoma,786
Lauderdale,Alabama,6734
Lauderdale,Mississippi,6257
Lauderdale,Tennessee,1975
Laurel,Kentucky,3336
Laurens,Georgia,3499
Laurens,South Carolina,4075
Lavaca,Texas,1471
Lawrence,Alabama,1859
Lawrence,Arkansas,1424
Lawrence,Illinois,989
Lawrence,Indiana,3089
Lawrence,Kentucky,1080
Lawrence,Mississippi,1195
Lawrence,Missouri,2466
Lawrence,Ohio,4151
Lawrence,Pennsylvania,6620
Lawrence,South Dakota,1829
Lawrence,Tennessee,3328
Le Flore,Oklahoma,3601
Le Sueur,Minnesota,2222
Lea,New Mexico,4894
Leake,Mississippi,2431
Leavenworth,Kansas,4543
Lebanon,Pennsylvania,8887
Lee,Alabama,11608
Lee,Arkansas,668
Lee,Florida,30252
Lee,Georgia,1923
Lee,Illinois,2437
Lee,Iowa,2346
Lee,Kentucky,441
Lee,Mississippi,6426
Lee,North Carolina,5118
Lee,South Carolina,1158
Lee,Texas,1294
Lee,Virginia,1407
Leelanau,Michigan,1050
Leflore,Mississippi,2594
Lehigh,Pennsylvania,23611
Lemhi,Idaho,447
Lenawee,Michigan,7834
Lenoir,North Carolina,4639
Leon,Florida,27231
Leon,Texas,1236
Leslie,Kentucky,664
Letcher,Kentucky,1642
Levy,Florida,2320
Lewis,Idaho,382
Lewis,Kentucky,942
Lewis,Missouri,801
Lewis,New York,1798
Lewis,Tennessee,693
Lewis,Washington,5629
Lewis,West Virginia,1085
Lewis and Clark,Montana,4146
Lexington,South Carolina,18379
Lexington (city),Virginia,1792
Liberty,Florida,493
Liberty,Georgia,5188
Liberty,Montana,144
Liberty,Texas,6475
Licking,Ohio,11074
Limestone,Alabama,4461
Limestone,Texas,1599
Lincoln,Arkansas,818
Lincoln,Colorado,316
Lincoln,Georgia,531
Lincoln,Idaho,418
Lincoln,Kansas,181
Lincoln,Kentucky,1793
Lincoln,Louisiana,5174
Lincoln,Maine,1889
Lincoln,Minnesota,280
Lincoln,Mississippi,2371
Lincoln,Missouri,3759
Lincoln,Montana,1178
Lincoln,Nebraska,2388
Lincoln,Nevada,497
Lincoln,New Mexico,1127
Lincoln,North Carolina,5120
Lincoln,Oklahoma,2272
Lincoln,Oregon,2380
Lincoln,South Dakota,1333
Lincoln,Tennessee,2164
Lincoln,Washington,595
Lincoln,West Virginia,1422
Lincoln,Wisconsin,2225
Lincoln,Wyoming,1223
Linn,Iowa,15524
Linn,Kansas,587
Linn,Missouri,925
Linn,Oregon,8342
Lipscomb,Texas,221
Litchfield,Connecticut,12211
Little River,Arkansas,884
Live Oak,Texas,605
Livingston,Illinois,2487
Livingston,Kentucky,576
Livingston,Louisiana,9118
Livingston,Michigan,10833
Livingston,Missouri,930
Livingston,New York,5793
Llano,Texas,768
Logan,Arkansas,1729
Logan,Colorado,1697
Logan,Illinois,2106
Logan,Kansas,202
Logan,Kentucky,1874
Logan,Nebraska,51
Logan,North Dakota,87
Logan,Ohio,3485
Logan,Oklahoma,2750
Logan,West Virginia,2170
Long,Georgia,748
Lonoke,Arkansas,4769
Lorain,Ohio,20885
Los Alamos,New Mexico,1126
Los Angeles,California,753300
Loudon,Tennessee,3258
Loudoun,Virginia,19249
Louisa,Iowa,799
Louisa,Virginia,1859
Loup,Nebraska,28
Love,Oklahoma,543
Lowndes,Alabama,672
Lowndes,Georgia,10384
Lowndes,Mississippi,4134
Lubbock,Texas,23522
Lucas,Iowa,628
Lucas,Ohio,32965
Luce,Michigan,351
Lumpkin,Georgia,2390
Luna,New Mexico,1937
Lunenburg,Virginia,556
Luzerne,Pennsylvania,21901
Lycoming,Pennsylvania,8708
Lyman,South Dakota,295
Lynchburg (city),Virginia,9865
Lynn,Texas,430
Lyon,Iowa,781
Lyon,Kansas,2765
Lyon,Kentucky,362
Lyon,Minnesota,2126
Lyon,Nevada,3525
Mackinac,Michigan,597
Macomb,Michigan,56704
Macon,Alabama,2270
Macon,Georgia,556
Macon,Illinois,7755
Macon,Missouri,1028
Macon,North Carolina,1909
Macon,Tennessee,1281
Macoupin,Illinois,2944
Madera,California,11262
Madison,Alabama,25610
Madison,Arkansas,1046
Madison,Florida,1397
Madison,Georgia,2109
Madison,Idaho,4888
Madison,Illinois,18617
Madison,Indiana,9102
Madison,Iowa,1020
Madison,Kentucky,7235
Madison,Louisiana,811
Madison,Mississippi,6518
Madison,Missouri,891
Madison,Montana,329
Madison,Nebraska,2926
Madison,New York,6614
Madison,North Carolina,1520
Madison,Ohio,3471
Madison,Tennessee,7854
Madison,Texas,880
Madison,Virginia,645
Magoffin,Kentucky,925
Mahaska,Iowa,1448
Mahnomen,Minnesota,384
Mahoning,Ohio,16105
Major,Oklahoma,450
Malheur,Oregon,2275
Manassas (city),Virginia,5452
Manassas Park (city),Virginia,4314
Manatee,Florida,18554
Manistee,Michigan,1409
Manitowoc,Wisconsin,5452
Marathon,Wisconsin,8759
Marengo,Alabama,1369
Maricopa,Arizona,260699
Maries,Missouri,393
Marin,California,12747
Marinette,Wisconsin,2781
Marion,Alabama,1753
Marion,Arkansas,861
Marion,Florida,18657
Marion,Georgia,435
Marion,Illinois,3220
Marion,Indiana,64314
Marion,Iowa,2712
Marion,Kansas,945
Marion,Kentucky,1299
Marion,Mississippi,1841
Marion,Missouri,1943
Marion,Ohio,4401
Marion,Oregon,21828
Marion,South Carolina,2265
Marion,Tennessee,1632
Marion,Texas,451
Marion,West Virginia,4023
Mariposa,California,936
Marlboro,South Carolina,1864
Marquette,Michigan,5140
Marquette,Wisconsin,937
Marshall,Alabama,7647
Marshall,Illinois,971
Marshall,Indiana,3430
Marshall,Iowa,2889
Marshall,Kansas,586
Marshall,Kentucky,1927
Marshall,Minnesota,600
Marshall,Mississippi,2986
Marshall,Oklahoma,989
Marshall,South Dakota,283
Marshall,Tennessee,2079
Marshall,West Virginia,1827
Martin,Florida,7568
Martin,Indiana,914
Martin,Kentucky,799
Martin,Minnesota,1310
Martin,North Carolina,1658
Martin,Texas,376
Martinsville (city),Virginia,1928
Mason,Illinois,1126
Mason,Kentucky,1083
Mason,Michigan,1834
Mason,Texas,231
Mason,Washington,3612
Mason,West Virginia,1595
Massac,Illinois,956
Matagorda,Texas,2745
Mathews,Virginia,506
Maury,Tennessee,6202
Maverick,Texas,5143
Mayes,Oklahoma,3051
McClain,Oklahoma,2717
McCone,Montana,91
McCook,South Dakota,344
McCormick,South Carolina,537
McCracken,Kentucky,4001
McCreary,Kentucky,1315
McCulloch,Texas,518
McCurtain,Oklahoma,2457
McDonald,Missouri,1602
McDonough,Illinois,3354
McDowell,North Carolina,2714
McDowell,West Virginia,1344
McDuffie,Georgia,1546
McHenry,Illinois,24314
McHenry,North Dakota,364
McIntosh,Georgia,1002
McIntosh,North Dakota,148
McIntosh,Oklahoma,1178
McKean,Pennsylvania,3049
McKenzie,North Dakota,323
McKinley,New Mexico,6873
McLean,Illinois,14969
McLean,Kentucky,653
McLean,North Dakota,551
McLennan,Texas,20838
McLeod,Minnesota,2481
McMinn,Tennessee,3415
McMullen,Texas,34
McNairy,Tennessee,2020
McPherson,Kansas,2031
McPherson,Nebraska,24
McPherson,South Dakota,139
Meade,Kansas,365
Meade,Kentucky,1403
Meade,South Dakota,1578
Meagher,Montana,141
Mecklenburg,North Carolina,63563
Mecklenburg,Virginia,1900
Mecosta,Michigan,4236
Medina,Ohio,13231
Medina,Texas,3107
Meeker,Minnesota,1457
Meigs,Ohio,1388
Meigs,Tennessee,965
Mellette,South Dakota,171
Menard,Illinois,900
Menard,Texas,106
Mendocino,California,5608
Menifee,Kentucky,497
Menominee,Michigan,1412
Menominee,Wisconsin,404
Merced,California,24377
Mercer,Illinois,1028
Mercer,Kentucky,1478
Mercer,Missouri,216
Mercer,New Jersey,28207
Mercer,North Dakota,514
Mercer,Ohio,3025
Mercer,Pennsylvania,8577
Mercer,West Virginia,3952
Meriwether,Georgia,1340
Merrick,Nebraska,537
Merrimack,New Hampshire,10046
Mesa,Colorado,10265
Metcalfe,Kentucky,718
Miami,Indiana,2421
Miami,Kansas,1967
Miami,Ohio,7148
Miami-Dade,Florida,168513
Middlesex,Connecticut,10654
Middlesex,Massachusetts,99937
Middlesex,New Jersey,57241
Middlesex,Virginia,704
Midland,Michigan,6048
Midland,Texas,10227
Mifflin,Pennsylvania,2665
Milam,Texas,1890
Millard,Utah,1058
Mille Lacs,Minnesota,2431
Miller,Arkansas,2804
Miller,Georgia,382
Miller,Missouri,1365
Mills,Iowa,1049
Mills,Texas,326
Milwaukee,Wisconsin,69918
Miner,South Dakota,137
Mineral,Colorado,33
Mineral,Montana,287
Mineral,Nevada,288
Mineral,West Virginia,2221
Mingo,West Virginia,1692
Minidoka,Idaho,1676
Minnehaha,South Dakota,12575
Missaukee,Michigan,933
Mississippi,Arkansas,3424
Mississippi,Missouri,894
Missoula,Montana,7664
Mitchell,Georgia,1587
Mitchell,Iowa,674
Mitchell,Kansas,453
Mitchell,North Carolina,878
Mitchell,Texas,587
Mobile,Alabama,30812
Modoc,California,526
Moffat,Colorado,911
Mohave,Arizona,9998
Moniteau,Missouri,977
Monmouth,New Jersey,45058
Mono,California,749
Monona,Iowa,576
Monongalia,West Virginia,9519
Monroe,Alabama,1709
Monroe,Arkansas,601
Monroe,Florida,3259
Monroe,Georgia,1503
Monroe,Illinois,2108
Monroe,Indiana,14754
Monroe,Iowa,509
Monroe,Kentucky,782
Monroe,Michigan,11639
Monroe,Mississippi,2824
Monroe,Missouri,634
Monroe,New York,57765
Monroe,Ohio,889
Monroe,Pennsylvania,13223
Monroe,Tennessee,2844
Monroe,West Virginia,755
Monroe,Wisconsin,3053
Montague,Texas,1248
Montcalm,Michigan,5019
Monterey,California,31562
Montezuma,Colorado,1594
Montgomery,Alabama,16935
Montgomery,Arkansas,465
Montgomery,Georgia,755
Montgomery,Illinois,1899
Montgomery,Indiana,2916
Montgomery,Iowa,723
Montgomery,Kansas,2739
Montgomery,Kentucky,1655
Montgomery,Maryland,60402
Montgomery,Mississippi,934
Montgomery,Missouri,889
Montgomery,New York,4050
Montgomery,North Carolina,1722
Montgomery,Ohio,38808
Montgomery,Pennsylvania,50831
Montgomery,Tennessee,11755
Montgomery,Texas,29361
Montgomery,Virginia,11019
Montmorency,Michigan,535
Montour,Pennsylvania,1118
Montrose,Colorado,2580
Moody,South Dakota,377
Moore,North Carolina,6123
Moore,Tennessee,207
Moore,Texas,1777
Mora,New Mexico,283
Morehouse,Louisiana,1928
Morgan,Alabama,8603
Morgan,Colorado,2083
Morgan,Georgia,1194
Morgan,Illinois,2545
Morgan,Indiana,4309
Morgan,Kentucky,814
Morgan,Missouri,1267
Morgan,Ohio,901
Morgan,Tennessee,1652
Morgan,Utah,833
Morgan,West Virginia,983
Morrill,Nebraska,320
Morris,Kansas,328
Morris,New Jersey,31134
Morris,Texas,918
Morrison,Minnesota,2305
Morrow,Ohio,1911
Morrow,Oregon,888
Morton,Kansas,261
Morton,North Dakota,1755
Motley,Texas,62
Moultrie,Illinois,906
Mountrail,North Dakota,573
Mower,Minnesota,2673
Muhlenberg,Kentucky,1987
Multnomah,Oregon,41075
Murray,Georgia,2797
Murray,Minnesota,518
Murray,Oklahoma,790
Muscatine,Iowa,3112
Muscogee,Georgia,15967
Muskegon,Michigan,12894
Muskingum,Ohio,6588
Muskogee,Oklahoma,5314
Musselshell,Montana,281
Nacogdoches,Texas,6702
Nance,Nebraska,220
Nantucket,Massachusetts,458
Napa,California,9492
Nash,North Carolina,6380
Nassau,Florida,4617
Nassau,New York,95126
Natchitoches,Louisiana,3530
Natrona,Wyoming,5040
Navajo,Arizona,9306
Navarro,Texas,3357
Nelson,Kentucky,3168
Nelson,North Dakota,172
Nelson,Virginia,1048
Nemaha,Kansas,688
Nemaha,Nebraska,613
Neosho,Kansas,1242
Neshoba,Mississippi,2345
Ness,Kansas,161
Nevada,Arkansas,594
Nevada,California,5678
New Castle,Delaware,40724
New Hanover,North Carolina,13646
New Haven,Connecticut,61436
New Kent,Virginia,1374
New London,Connecticut,18742
New Madrid,Missouri,1163
New York,New York,76214
Newaygo,Michigan,3084
Newberry,South Carolina,2824
Newport,Rhode Island,5533
Newport News (city),Virginia,14144
Newton,Arkansas,459
Newton,Georgia,8209
Newton,Indiana,773
Newton,Mississippi,1639
Newton,Missouri,3394
Newton,Texas,807
Nez Perce,Idaho,2671
Niagara,New York,15165
Nicholas,Kentucky,469
Nicholas,West Virginia,1667
Nicollet,Minnesota,2658
Niobrara,Wyoming,125
Noble,Indiana,3372
Noble,Ohio,612
Noble,Oklahoma,664
Nobles,Minnesota,1486
Nodaway,Missouri,2827
Nolan,Texas,1122
Norfolk,Massachusetts,42020
Norfolk (city),Virginia,18487
Norman,Minnesota,437
Northampton,North Carolina,1412
Northampton,Pennsylvania,23183
Northampton,Virginia,663
Northumberland,Pennsylvania,5628
Northumberland,Virginia,561
Norton,Kansas,333
Norton (city),Virginia,422
Nottoway,Virginia,983
Nowata,Oklahoma,727
Noxubee,Mississippi,872
Nuckolls,Nebraska,231
Nueces,Texas,24859
Nye,Nevada,2674
O'Brien,Iowa,984
Oakland,Michigan,80516
Obion,Tennessee,1954
Ocean,New Jersey,34737
Oceana,Michigan,1971
Ochiltree,Texas,743
Oconee,Georgia,2430
Oconee,South Carolina,4791
Oconto,Wisconsin,2270
Ogemaw,Michigan,1487
Ogle,Illinois,3846
Oglethorpe,Georgia,581
Ohio,Indiana,331
Ohio,Kentucky,1458
Ohio,West Virginia,3545
Okaloosa,Florida,12196
Okanogan,Washington,2720
Okeechobee,Florida,3062
Okfuskee,Oklahoma,831
Oklahoma,Oklahoma,47250
Okmulgee,Oklahoma,2817
Oktibbeha,Mississippi,5075
Oldham,Kentucky,3746
Oldham,Texas,281
Oliver,North Dakota,57
Olmsted,Minnesota,8554
Oneida,Idaho,311
Oneida,New York,17321
Oneida,Wisconsin,2148
Onondaga,New York,36677
Onslow,North Carolina,14104
Ontario,New York,7734
Ontonagon,Michigan,318
Orange,California,228120
Orange,Florida,90609
Orange,Indiana,1372
Orange,New York,29541
Orange,North Carolina,12248
Orange,Texas,6280
Orange,Vermont,1930
Orange,Virginia,2628
Orangeburg,South Carolina,7660
Oregon,Missouri,755
Orleans,Louisiana,24075
Orleans,New York,3158
Orleans,Vermont,1686
Osage,Kansas,1137
Osage,Missouri,1011
Osage,Oklahoma,3393
Osborne,Kansas,253
Osceola,Florida,20739
Osceola,Iowa,417
Osceola,Michigan,1949
Oscoda,Michigan,467
Oswego,New York,10805
Otero,Colorado,1478
Otero,New Mexico,3538
Otoe,Nebraska,960
Otsego,Michigan,1744
Otsego,New York,5944
Ottawa,Kansas,402
Ottawa,Michigan,24162
Ottawa,Ohio,2698
Ottawa,Oklahoma,2755
Otter Tail,Minnesota,3287
